,X,Y,Part,Photo_id,Human_id
6,532,299,LEar,7,122
0,436,312,Nose,8,122
1,389,274,REye,8,122
2,464,271,LEye,8,122
3,389,355,RM,8,122
4,470,345,LM,8,122
5,317,315,REar,8,122
6,478,299,LEar,8,122
0,437,307,Nose,9,122
1,386,271,REye,9,122
2,454,269,LEye,9,122
3,380,354,RM,9,122
4,458,343,LM,9,122
5,287,311,REar,9,122
6,449,294,LEar,9,122
0,427,310,Nose,10,122
1,415,274,REye,10,122
2,482,271,LEye,10,122
3,417,365,RM,10,122
4,471,365,LM,10,122
5,435,302,REar,10,122
6,585,309,LEar,10,122
0,433,312,Nose,11,122
1,404,274,REye,11,122
2,476,271,LEye,11,122
3,409,368,RM,11,122
4,469,363,LM,11,122
5,402,305,REar,11,122
6,556,307,LEar,11,122
0,435,314,Nose,12,122
1,396,271,REye,12,122
2,473,268,LEye,12,122
3,401,366,RM,12,122
4,467,363,LM,12,122
5,343,311,REar,12,122
6,528,300,LEar,12,122
0,436,314,Nose,13,122
1,390,273,REye,13,122
2,464,271,LEye,13,122
3,401,366,RM,13,122
4,459,366,LM,13,122
5,320,314,REar,13,122
6,479,300,LEar,13,122
0,438,309,Nose,14,122
1,385,271,REye,14,122
2,453,269,LEye,14,122
3,396,368,RM,14,122
4,453,363,LM,14,122
5,285,315,REar,14,122
6,440,295,LEar,14,122
0,429,309,Nose,15,122
1,415,274,REye,15,122
2,482,271,LEye,15,122
3,418,349,RM,15,122
4,489,349,LM,15,122
5,433,299,REar,15,122
6,587,309,LEar,15,122
0,433,310,Nose,16,122
1,405,274,REye,16,122
2,479,269,LEye,16,122
3,407,349,RM,16,122
4,488,346,LM,16,122
5,390,302,REar,16,122
6,558,309,LEar,16,122
0,436,313,Nose,17,122
1,397,272,REye,17,122
2,473,269,LEye,17,122
3,395,349,RM,17,122
4,479,344,LM,17,122
5,346,307,REar,17,122
6,532,299,LEar,17,122
0,436,312,Nose,18,122
1,389,274,REye,18,122
2,464,271,LEye,18,122
3,389,355,RM,18,122
4,470,345,LM,18,122
5,317,315,REar,18,122
6,478,299,LEar,18,122
0,437,307,Nose,19,122
1,386,271,REye,19,122
2,454,269,LEye,19,122
3,380,354,RM,19,122
4,458,343,LM,19,122
5,287,311,REar,19,122
6,449,294,LEar,19,122
0,427,310,Nose,20,122
1,415,274,REye,20,122
2,482,271,LEye,20,122
3,417,365,RM,20,122
4,471,365,LM,20,122
5,435,302,REar,20,122
6,585,309,LEar,20,122
0,433,312,Nose,21,122
1,404,274,REye,21,122
2,476,271,LEye,21,122
3,409,368,RM,21,122
4,469,363,LM,21,122
5,402,305,REar,21,122
6,556,307,LEar,21,122
0,435,314,Nose,22,122
1,396,271,REye,22,122
2,473,268,LEye,22,122
3,401,366,RM,22,122
4,467,363,LM,22,122
5,343,311,REar,22,122
6,528,300,LEar,22,122
0,436,314,Nose,23,122
1,390,273,REye,23,122
2,464,271,LEye,23,122
3,401,366,RM,23,122
4,459,366,LM,23,122
5,320,314,REar,23,122
6,479,300,LEar,23,122
0,438,309,Nose,24,122
1,385,271,REye,24,122
2,453,269,LEye,24,122
3,396,368,RM,24,122
4,453,363,LM,24,122
5,285,315,REar,24,122
6,440,295,LEar,24,122
0,429,309,Nose,25,122
1,415,274,REye,25,122
2,482,271,LEye,25,122
3,418,349,RM,25,122
4,489,349,LM,25,122
5,433,299,REar,25,122
6,587,309,LEar,25,122
0,433,310,Nose,26,122
1,405,274,REye,26,122
2,479,269,LEye,26,122
3,407,349,RM,26,122
4,488,346,LM,26,122
5,390,302,REar,26,122
6,558,309,LEar,26,122
0,436,313,Nose,27,122
1,397,272,REye,27,122
2,473,269,LEye,27,122
3,395,349,RM,27,122
4,479,344,LM,27,122
5,346,307,REar,27,122
6,532,299,LEar,27,122
0,436,312,Nose,28,122
1,389,274,REye,28,122
2,464,271,LEye,28,122
3,389,355,RM,28,122
4,470,345,LM,28,122
5,317,315,REar,28,122
6,478,299,LEar,28,122
0,437,307,Nose,29,122
1,386,271,REye,29,122
2,454,269,LEye,29,122
3,380,354,RM,29,122
4,458,343,LM,29,122
5,287,311,REar,29,122
6,449,294,LEar,29,122
0,427,310,Nose,30,122
1,415,274,REye,30,122
2,482,271,LEye,30,122
3,417,365,RM,30,122
4,471,365,LM,30,122
5,435,302,REar,30,122
6,585,309,LEar,30,122
0,433,312,Nose,31,122
1,404,274,REye,31,122
2,476,271,LEye,31,122
3,409,368,RM,31,122
4,469,363,LM,31,122
5,402,305,REar,31,122
6,556,307,LEar,31,122
0,435,314,Nose,32,122
1,396,271,REye,32,122
2,473,268,LEye,32,122
3,401,366,RM,32,122
4,467,363,LM,32,122
5,343,311,REar,32,122
6,528,300,LEar,32,122
0,436,314,Nose,33,122
1,390,273,REye,33,122
2,464,271,LEye,33,122
3,401,366,RM,33,122
4,459,366,LM,33,122
5,320,314,REar,33,122
6,479,300,LEar,33,122
0,438,309,Nose,34,122
1,385,271,REye,34,122
2,453,269,LEye,34,122
3,396,368,RM,34,122
4,453,363,LM,34,122
5,285,315,REar,34,122
6,440,295,LEar,34,122
0,429,309,Nose,35,122
1,415,274,REye,35,122
2,482,271,LEye,35,122
3,418,349,RM,35,122
4,489,349,LM,35,122
5,433,299,REar,35,122
6,587,309,LEar,35,122
0,433,310,Nose,36,122
1,405,274,REye,36,122
2,479,269,LEye,36,122
3,407,349,RM,36,122
4,488,346,LM,36,122
5,390,302,REar,36,122
6,558,309,LEar,36,122
0,436,313,Nose,37,122
1,397,272,REye,37,122
2,473,269,LEye,37,122
3,395,349,RM,37,122
4,479,344,LM,37,122
5,346,307,REar,37,122
6,532,299,LEar,37,122
0,436,312,Nose,38,122
1,389,274,REye,38,122
2,464,271,LEye,38,122
3,389,355,RM,38,122
4,470,345,LM,38,122
5,317,315,REar,38,122
6,478,299,LEar,38,122
0,437,307,Nose,39,122
1,386,271,REye,39,122
2,454,269,LEye,39,122
3,380,354,RM,39,122
4,456,344,LM,39,122
5,287,311,REar,39,122
6,449,294,LEar,39,122
0,432,305,Nose,0,123
1,415,266,REye,0,123
2,483,261,LEye,0,123
3,418,355,RM,0,123
4,474,358,LM,0,123
5,475,306,REar,0,123
6,582,307,LEar,0,123
0,433,304,Nose,1,123
1,404,266,REye,1,123
2,476,263,LEye,1,123
3,407,355,RM,1,123
4,470,355,LM,1,123
5,419,302,REar,1,123
6,554,302,LEar,1,123
0,434,304,Nose,2,123
1,396,263,REye,2,123
2,471,262,LEye,2,123
3,400,354,RM,2,123
4,464,355,LM,2,123
5,344,305,REar,2,123
6,521,303,LEar,2,123
0,435,303,Nose,3,123
1,387,265,REye,3,123
2,462,263,LEye,3,123
3,394,358,RM,3,123
4,458,355,LM,3,123
5,313,304,REar,3,123
6,495,296,LEar,3,123
0,436,302,Nose,4,123
1,382,262,REye,4,123
2,451,262,LEye,4,123
3,386,356,RM,4,123
4,446,354,LM,4,123
5,283,305,REar,4,123
6,419,302,LEar,4,123
0,434,300,Nose,5,123
1,420,261,REye,5,123
2,485,257,LEye,5,123
3,418,343,RM,5,123
4,480,343,LM,5,123
5,468,295,REar,5,123
6,584,301,LEar,5,123
0,432,301,Nose,6,123
1,406,261,REye,6,123
2,479,257,LEye,6,123
3,407,343,RM,6,123
4,477,342,LM,6,123
5,408,299,REar,6,123
6,559,302,LEar,6,123
0,432,304,Nose,7,123
1,397,259,REye,7,123
2,474,258,LEye,7,123
3,395,343,RM,7,123
4,469,341,LM,7,123
5,350,294,REar,7,123
6,529,298,LEar,7,123
0,435,299,Nose,8,123
1,389,260,REye,8,123
2,466,260,LEye,8,123
3,389,343,RM,8,123
4,463,341,LM,8,123
5,318,297,REar,8,123
6,500,293,LEar,8,123
0,438,299,Nose,9,123
1,384,257,REye,9,123
2,454,258,LEye,9,123
3,383,342,RM,9,123
4,450,339,LM,9,123
5,289,301,REar,9,123
6,453,299,LEar,9,123
0,432,305,Nose,10,123
1,415,266,REye,10,123
2,483,261,LEye,10,123
3,418,355,RM,10,123
4,474,358,LM,10,123
5,475,306,REar,10,123
6,582,307,LEar,10,123
0,433,304,Nose,11,123
1,404,266,REye,11,123
2,476,263,LEye,11,123
3,407,355,RM,11,123
4,470,355,LM,11,123
5,419,302,REar,11,123
6,554,302,LEar,11,123
0,434,304,Nose,12,123
1,396,263,REye,12,123
2,471,262,LEye,12,123
3,400,354,RM,12,123
4,464,355,LM,12,123
5,344,305,REar,12,123
6,521,303,LEar,12,123
0,435,303,Nose,13,123
1,387,265,REye,13,123
2,462,263,LEye,13,123
3,394,358,RM,13,123
4,458,355,LM,13,123
5,313,304,REar,13,123
6,495,296,LEar,13,123
0,436,302,Nose,14,123
1,382,262,REye,14,123
2,451,262,LEye,14,123
3,386,356,RM,14,123
4,446,354,LM,14,123
5,283,305,REar,14,123
6,419,302,LEar,14,123
0,434,300,Nose,15,123
1,421,263,REye,15,123
2,485,260,LEye,15,123
3,418,343,RM,15,123
4,484,347,LM,15,123
5,471,301,REar,15,123
6,584,301,LEar,15,123
0,432,301,Nose,16,123
1,405,265,REye,16,123
2,480,260,LEye,16,123
3,405,343,RM,16,123
4,480,345,LM,16,123
5,408,303,REar,16,123
6,559,302,LEar,16,123
0,432,304,Nose,17,123
1,398,262,REye,17,123
2,474,260,LEye,17,123
3,395,343,RM,17,123
4,469,341,LM,17,123
5,350,294,REar,17,123
6,529,298,LEar,17,123
0,435,299,Nose,18,123
1,392,263,REye,18,123
2,466,262,LEye,18,123
3,389,343,RM,18,123
4,462,342,LM,18,123
5,318,297,REar,18,123
6,500,293,LEar,18,123
0,438,299,Nose,19,123
1,386,261,REye,19,123
2,456,261,LEye,19,123
3,383,342,RM,19,123
4,450,339,LM,19,123
5,289,301,REar,19,123
6,453,299,LEar,19,123
0,432,305,Nose,20,123
1,415,266,REye,20,123
2,483,261,LEye,20,123
3,418,355,RM,20,123
4,474,358,LM,20,123
5,475,306,REar,20,123
6,582,307,LEar,20,123
0,433,304,Nose,21,123
1,404,263,REye,21,123
2,477,259,LEye,21,123
3,407,355,RM,21,123
4,470,355,LM,21,123
5,419,302,REar,21,123
6,554,302,LEar,21,123
0,434,304,Nose,22,123
1,396,263,REye,22,123
2,471,262,LEye,22,123
3,400,354,RM,22,123
4,464,355,LM,22,123
5,344,305,REar,22,123
6,521,303,LEar,22,123
0,435,303,Nose,23,123
1,387,263,REye,23,123
2,462,263,LEye,23,123
3,395,357,RM,23,123
4,458,355,LM,23,123
5,313,304,REar,23,123
6,495,296,LEar,23,123
0,436,302,Nose,24,123
1,382,262,REye,24,123
2,451,262,LEye,24,123
3,390,358,RM,24,123
4,449,353,LM,24,123
5,283,305,REar,24,123
6,419,302,LEar,24,123
0,434,300,Nose,25,123
1,419,263,REye,25,123
2,485,260,LEye,25,123
3,418,343,RM,25,123
4,482,344,LM,25,123
5,468,295,REar,25,123
6,584,301,LEar,25,123
0,432,301,Nose,26,123
1,406,265,REye,26,123
2,479,260,LEye,26,123
3,407,343,RM,26,123
4,477,342,LM,26,123
5,408,299,REar,26,123
6,559,302,LEar,26,123
0,432,304,Nose,27,123
1,397,262,REye,27,123
2,474,260,LEye,27,123
3,395,343,RM,27,123
4,469,341,LM,27,123
5,350,294,REar,27,123
6,529,298,LEar,27,123
0,435,299,Nose,28,123
1,390,263,REye,28,123
2,466,262,LEye,28,123
3,389,343,RM,28,123
4,463,341,LM,28,123
5,318,297,REar,28,123
6,500,293,LEar,28,123
0,438,302,Nose,29,123
1,384,261,REye,29,123
2,453,259,LEye,29,123
3,383,342,RM,29,123
4,450,339,LM,29,123
5,289,301,REar,29,123
6,455,301,LEar,29,123
0,432,305,Nose,30,123
1,415,263,REye,30,123
2,481,260,LEye,30,123
3,418,355,RM,30,123
4,474,358,LM,30,123
5,475,306,REar,30,123
6,582,307,LEar,30,123
0,433,304,Nose,31,123
1,404,263,REye,31,123
2,476,260,LEye,31,123
3,407,355,RM,31,123
4,470,355,LM,31,123
5,419,302,REar,31,123
6,554,302,LEar,31,123
0,434,304,Nose,32,123
1,396,263,REye,32,123
2,471,262,LEye,32,123
3,400,354,RM,32,123
4,464,355,LM,32,123
5,344,305,REar,32,123
6,521,303,LEar,32,123
0,435,303,Nose,33,123
1,387,265,REye,33,123
2,462,263,LEye,33,123
3,394,358,RM,33,123
4,458,355,LM,33,123
5,313,304,REar,33,123
6,495,296,LEar,33,123
0,436,302,Nose,34,123
1,382,262,REye,34,123
2,451,262,LEye,34,123
3,386,356,RM,34,123
4,446,354,LM,34,123
5,283,305,REar,34,123
6,419,302,LEar,34,123
0,434,302,Nose,35,123
1,420,262,REye,35,123
2,484,260,LEye,35,123
3,419,345,RM,35,123
4,484,346,LM,35,123
5,475,302,REar,35,123
6,584,301,LEar,35,123
0,438,304,Nose,36,123
1,406,262,REye,36,123
2,480,260,LEye,36,123
3,407,343,RM,36,123
4,479,344,LM,36,123
5,408,299,REar,36,123
6,559,302,LEar,36,123
0,432,304,Nose,37,123
1,398,262,REye,37,123
2,475,261,LEye,37,123
3,395,343,RM,37,123
4,469,341,LM,37,123
5,350,294,REar,37,123
6,529,298,LEar,37,123
0,436,304,Nose,38,123
1,392,262,REye,38,123
2,466,262,LEye,38,123
3,388,347,RM,38,123
4,463,345,LM,38,123
5,318,297,REar,38,123
6,500,293,LEar,38,123
0,437,300,Nose,39,123
1,385,262,REye,39,123
2,456,261,LEye,39,123
3,381,345,RM,39,123
4,449,339,LM,39,123
5,289,301,REar,39,123
6,453,299,LEar,39,123
0,430,303,Nose,0,124
1,413,263,REye,0,124
2,486,263,LEye,0,124
3,413,355,RM,0,124
4,470,357,LM,0,124
5,434,287,REar,0,124
6,577,304,LEar,0,124
0,429,304,Nose,1,124
1,402,261,REye,1,124
2,481,262,LEye,1,124
3,406,357,RM,1,124
4,469,355,LM,1,124
5,387,303,REar,1,124
6,555,304,LEar,1,124
0,432,301,Nose,2,124
1,395,259,REye,2,124
2,476,262,LEye,2,124
3,402,355,RM,2,124
4,467,355,LM,2,124
5,342,297,REar,2,124
6,525,301,LEar,2,124
0,437,306,Nose,3,124
1,390,260,REye,3,124
2,468,263,LEye,3,124
3,395,357,RM,3,124
4,460,355,LM,3,124
5,312,298,REar,3,124
6,477,296,LEar,3,124
0,439,303,Nose,4,124
1,387,258,REye,4,124
2,456,263,LEye,4,124
3,392,359,RM,4,124
4,452,355,LM,4,124
5,284,297,REar,4,124
6,436,287,LEar,4,124
0,425,307,Nose,5,124
1,407,267,REye,5,124
2,480,267,LEye,5,124
3,415,352,RM,5,124
4,483,353,LM,5,124
5,432,293,REar,5,124
6,581,303,LEar,5,124
0,429,310,Nose,6,124
1,398,267,REye,6,124
2,478,266,LEye,6,124
3,404,354,RM,6,124
4,479,352,LM,6,124
5,387,303,REar,6,124
6,555,304,LEar,6,124
0,434,311,Nose,7,124
1,394,266,REye,7,124
2,476,266,LEye,7,124
3,397,353,RM,7,124
4,474,351,LM,7,124
5,342,297,REar,7,124
6,525,301,LEar,7,124
0,435,310,Nose,8,124
1,389,267,REye,8,124
2,469,268,LEye,8,124
3,390,355,RM,8,124
4,464,350,LM,8,124
5,312,298,REar,8,124
6,477,300,LEar,8,124
0,436,313,Nose,9,124
1,387,265,REye,9,124
2,458,267,LEye,9,124
3,385,357,RM,9,124
4,452,351,LM,9,124
5,284,297,REar,9,124
6,432,291,LEar,9,124
0,425,301,Nose,10,124
1,407,262,REye,10,124
2,482,258,LEye,10,124
3,413,355,RM,10,124
4,470,357,LM,10,124
5,434,287,REar,10,124
6,577,304,LEar,10,124
0,429,304,Nose,11,124
1,398,261,REye,11,124
2,479,260,LEye,11,124
3,406,357,RM,11,124
4,471,354,LM,11,124
5,387,303,REar,11,124
6,552,304,LEar,11,124
0,434,301,Nose,12,124
1,393,258,REye,12,124
2,475,259,LEye,12,124
3,400,357,RM,12,124
4,470,354,LM,12,124
5,342,297,REar,12,124
6,525,301,LEar,12,124
0,437,306,Nose,13,124
1,390,260,REye,13,124
2,468,261,LEye,13,124
3,398,358,RM,13,124
4,465,353,LM,13,124
5,312,298,REar,13,124
6,477,296,LEar,13,124
0,442,303,Nose,14,124
1,387,258,REye,14,124
2,457,262,LEye,14,124
3,397,359,RM,14,124
4,456,353,LM,14,124
5,284,297,REar,14,124
6,436,287,LEar,14,124
0,425,307,Nose,15,124
1,407,267,REye,15,124
2,480,267,LEye,15,124
3,415,352,RM,15,124
4,483,353,LM,15,124
5,432,293,REar,15,124
6,581,303,LEar,15,124
0,429,310,Nose,16,124
1,398,267,REye,16,124
2,478,266,LEye,16,124
3,404,354,RM,16,124
4,479,352,LM,16,124
5,387,303,REar,16,124
6,555,304,LEar,16,124
0,434,311,Nose,17,124
1,394,266,REye,17,124
2,476,266,LEye,17,124
3,397,353,RM,17,124
4,474,351,LM,17,124
5,342,297,REar,17,124
6,525,301,LEar,17,124
0,435,310,Nose,18,124
1,389,267,REye,18,124
2,469,268,LEye,18,124
3,390,355,RM,18,124
4,464,350,LM,18,124
5,312,298,REar,18,124
6,477,300,LEar,18,124
0,436,313,Nose,19,124
1,387,265,REye,19,124
2,458,267,LEye,19,124
3,385,357,RM,19,124
4,452,351,LM,19,124
5,284,297,REar,19,124
6,432,291,LEar,19,124
0,425,301,Nose,20,124
1,407,262,REye,20,124
2,482,258,LEye,20,124
3,413,355,RM,20,124
4,470,357,LM,20,124
5,434,287,REar,20,124
6,577,304,LEar,20,124
0,429,304,Nose,21,124
1,398,261,REye,21,124
2,479,260,LEye,21,124
3,406,357,RM,21,124
4,471,354,LM,21,124
5,387,303,REar,21,124
6,552,304,LEar,21,124
0,434,301,Nose,22,124
1,393,258,REye,22,124
2,475,259,LEye,22,124
3,400,357,RM,22,124
4,470,354,LM,22,124
5,342,297,REar,22,124
6,525,301,LEar,22,124
0,437,306,Nose,23,124
1,390,260,REye,23,124
2,468,261,LEye,23,124
3,398,358,RM,23,124
4,465,353,LM,23,124
5,312,298,REar,23,124
6,477,296,LEar,23,124
0,442,303,Nose,24,124
1,387,258,REye,24,124
2,457,262,LEye,24,124
3,397,359,RM,24,124
4,456,353,LM,24,124
5,284,297,REar,24,124
6,436,287,LEar,24,124
0,425,307,Nose,25,124
1,407,267,REye,25,124
2,480,267,LEye,25,124
3,415,352,RM,25,124
4,483,353,LM,25,124
5,432,293,REar,25,124
6,581,303,LEar,25,124
0,429,310,Nose,26,124
1,398,267,REye,26,124
2,478,266,LEye,26,124
3,404,354,RM,26,124
4,479,352,LM,26,124
5,387,303,REar,26,124
6,555,304,LEar,26,124
0,434,311,Nose,27,124
1,394,266,REye,27,124
2,476,266,LEye,27,124
3,397,353,RM,27,124
4,474,351,LM,27,124
5,342,297,REar,27,124
6,525,301,LEar,27,124
0,435,310,Nose,28,124
1,389,267,REye,28,124
2,469,268,LEye,28,124
3,390,355,RM,28,124
4,464,350,LM,28,124
5,312,298,REar,28,124
6,477,300,LEar,28,124
0,436,313,Nose,29,124
1,387,265,REye,29,124
2,458,267,LEye,29,124
3,385,357,RM,29,124
4,452,351,LM,29,124
5,284,297,REar,29,124
6,432,291,LEar,29,124
0,425,301,Nose,30,124
1,407,262,REye,30,124
2,482,258,LEye,30,124
3,413,355,RM,30,124
4,470,357,LM,30,124
5,434,287,REar,30,124
6,577,304,LEar,30,124
0,429,304,Nose,31,124
1,398,261,REye,31,124
2,479,260,LEye,31,124
3,406,357,RM,31,124
4,471,354,LM,31,124
5,387,303,REar,31,124
6,552,304,LEar,31,124
0,434,301,Nose,32,124
1,393,258,REye,32,124
2,475,259,LEye,32,124
3,400,357,RM,32,124
4,470,354,LM,32,124
5,342,297,REar,32,124
6,525,301,LEar,32,124
0,437,306,Nose,33,124
1,390,260,REye,33,124
2,468,261,LEye,33,124
3,398,358,RM,33,124
4,465,353,LM,33,124
5,312,298,REar,33,124
6,477,296,LEar,33,124
0,442,303,Nose,34,124
1,387,258,REye,34,124
2,457,262,LEye,34,124
3,397,359,RM,34,124
4,456,353,LM,34,124
5,284,297,REar,34,124
6,436,287,LEar,34,124
0,425,307,Nose,35,124
1,409,265,REye,35,124
2,483,265,LEye,35,124
3,415,352,RM,35,124
4,483,353,LM,35,124
5,432,293,REar,35,124
6,581,303,LEar,35,124
0,429,310,Nose,36,124
1,398,267,REye,36,124
2,480,265,LEye,36,124
3,404,354,RM,36,124
4,479,352,LM,36,124
5,387,303,REar,36,124
6,555,304,LEar,36,124
0,434,311,Nose,37,124
1,395,264,REye,37,124
2,477,264,LEye,37,124
3,397,353,RM,37,124
4,474,351,LM,37,124
5,342,297,REar,37,124
6,525,301,LEar,37,124
0,435,310,Nose,38,124
1,389,266,REye,38,124
2,470,267,LEye,38,124
3,390,355,RM,38,124
4,464,350,LM,38,124
5,312,298,REar,38,124
6,477,300,LEar,38,124
0,436,313,Nose,39,124
1,387,265,REye,39,124
2,458,267,LEye,39,124
3,385,357,RM,39,124
4,452,351,LM,39,124
5,284,297,REar,39,124
6,432,291,LEar,39,124
0,428,314,Nose,0,125
1,408,265,REye,0,125
2,485,268,LEye,0,125
3,411,366,RM,0,125
4,476,373,LM,0,125
5,430,295,REar,0,125
6,604,314,LEar,0,125
0,433,313,Nose,1,125
1,397,267,REye,1,125
2,484,266,LEye,1,125
3,404,368,RM,1,125
4,475,371,LM,1,125
5,382,299,REar,1,125
6,574,308,LEar,1,125
0,434,310,Nose,2,125
1,389,265,REye,2,125
2,479,268,LEye,2,125
3,395,366,RM,2,125
4,470,369,LM,2,125
5,330,304,REar,2,125
6,543,310,LEar,2,125
0,439,313,Nose,3,125
1,384,267,REye,3,125
2,471,268,LEye,3,125
3,395,366,RM,3,125
4,465,367,LM,3,125
5,300,306,REar,3,125
6,487,299,LEar,3,125
0,442,309,Nose,4,125
1,382,267,REye,4,125
2,456,268,LEye,4,125
3,391,366,RM,4,125
4,455,364,LM,4,125
5,274,310,REar,4,125
6,446,295,LEar,4,125
0,426,304,Nose,5,125
1,408,256,REye,5,125
2,486,258,LEye,5,125
3,408,348,RM,5,125
4,485,351,LM,5,125
5,431,284,REar,5,125
6,604,304,LEar,5,125
0,432,299,Nose,6,125
1,396,258,REye,6,125
2,484,256,LEye,6,125
3,397,345,RM,6,125
4,486,350,LM,6,125
5,381,289,REar,6,125
6,575,298,LEar,6,125
0,435,297,Nose,7,125
1,388,255,REye,7,125
2,479,258,LEye,7,125
3,389,346,RM,7,125
4,479,349,LM,7,125
5,331,294,REar,7,125
6,541,298,LEar,7,125
0,443,298,Nose,8,125
1,384,258,REye,8,125
2,470,258,LEye,8,125
3,382,345,RM,8,125
4,469,345,LM,8,125
5,298,300,REar,8,125
6,489,286,LEar,8,125
0,444,299,Nose,9,125
1,383,258,REye,9,125
2,458,258,LEye,9,125
3,382,347,RM,9,125
4,456,343,LM,9,125
5,273,301,REar,9,125
6,446,280,LEar,9,125
0,428,314,Nose,10,125
1,408,265,REye,10,125
2,486,268,LEye,10,125
3,409,370,RM,10,125
4,474,377,LM,10,125
5,430,295,REar,10,125
6,604,314,LEar,10,125
0,433,313,Nose,11,125
1,400,265,REye,11,125
2,486,268,LEye,11,125
3,404,368,RM,11,125
4,475,371,LM,11,125
5,383,293,REar,11,125
6,574,308,LEar,11,125
0,435,311,Nose,12,125
1,390,266,REye,12,125
2,481,268,LEye,12,125
3,395,366,RM,12,125
4,470,369,LM,12,125
5,330,304,REar,12,125
6,543,310,LEar,12,125
0,439,313,Nose,13,125
1,386,266,REye,13,125
2,471,268,LEye,13,125
3,395,366,RM,13,125
4,465,367,LM,13,125
5,300,306,REar,13,125
6,487,299,LEar,13,125
0,442,309,Nose,14,125
1,384,268,REye,14,125
2,459,270,LEye,14,125
3,391,366,RM,14,125
4,455,364,LM,14,125
5,274,310,REar,14,125
6,443,288,LEar,14,125
0,426,304,Nose,15,125
1,408,256,REye,15,125
2,486,258,LEye,15,125
3,408,348,RM,15,125
4,485,351,LM,15,125
5,431,284,REar,15,125
6,604,304,LEar,15,125
0,432,299,Nose,16,125
1,396,255,REye,16,125
2,484,256,LEye,16,125
3,397,345,RM,16,125
4,486,350,LM,16,125
5,382,296,REar,16,125
6,575,298,LEar,16,125
0,435,297,Nose,17,125
1,390,254,REye,17,125
2,479,256,LEye,17,125
3,389,346,RM,17,125
4,479,349,LM,17,125
5,331,294,REar,17,125
6,541,298,LEar,17,125
0,439,301,Nose,18,125
1,385,256,REye,18,125
2,470,257,LEye,18,125
3,382,345,RM,18,125
4,469,345,LM,18,125
5,299,299,REar,18,125
6,488,284,LEar,18,125
0,444,299,Nose,19,125
1,383,256,REye,19,125
2,458,258,LEye,19,125
3,382,347,RM,19,125
4,456,343,LM,19,125
5,273,301,REar,19,125
6,454,280,LEar,19,125
0,428,314,Nose,20,125
1,408,265,REye,20,125
2,486,268,LEye,20,125
3,409,370,RM,20,125
4,474,377,LM,20,125
5,430,295,REar,20,125
6,604,314,LEar,20,125
0,433,313,Nose,21,125
1,399,265,REye,21,125
2,486,268,LEye,21,125
3,404,368,RM,21,125
4,475,371,LM,21,125
5,383,293,REar,21,125
6,574,308,LEar,21,125
0,435,311,Nose,22,125
1,390,266,REye,22,125
2,481,268,LEye,22,125
3,395,366,RM,22,125
4,470,369,LM,22,125
5,330,304,REar,22,125
6,543,310,LEar,22,125
0,440,310,Nose,23,125
1,386,266,REye,23,125
2,471,268,LEye,23,125
3,395,366,RM,23,125
4,465,367,LM,23,125
5,300,306,REar,23,125
6,487,299,LEar,23,125
0,442,309,Nose,24,125
1,384,268,REye,24,125
2,459,268,LEye,24,125
3,391,366,RM,24,125
4,455,364,LM,24,125
5,274,310,REar,24,125
6,446,291,LEar,24,125
0,426,304,Nose,25,125
1,408,256,REye,25,125
2,486,255,LEye,25,125
3,408,348,RM,25,125
4,485,351,LM,25,125
5,431,284,REar,25,125
6,604,304,LEar,25,125
0,432,299,Nose,26,125
1,396,255,REye,26,125
2,484,256,LEye,26,125
3,397,345,RM,26,125
4,486,350,LM,26,125
5,382,296,REar,26,125
6,575,298,LEar,26,125
0,435,297,Nose,27,125
1,390,254,REye,27,125
2,479,256,LEye,27,125
3,389,346,RM,27,125
4,479,349,LM,27,125
5,331,294,REar,27,125
6,541,298,LEar,27,125
0,440,297,Nose,28,125
1,385,256,REye,28,125
2,470,257,LEye,28,125
3,382,345,RM,28,125
4,469,345,LM,28,125
5,299,300,REar,28,125
6,488,284,LEar,28,125
0,444,299,Nose,29,125
1,383,256,REye,29,125
2,458,258,LEye,29,125
3,382,347,RM,29,125
4,456,343,LM,29,125
5,273,301,REar,29,125
6,450,279,LEar,29,125
0,428,314,Nose,30,125
1,408,265,REye,30,125
2,486,268,LEye,30,125
3,409,370,RM,30,125
4,474,377,LM,30,125
5,430,295,REar,30,125
6,604,314,LEar,30,125
0,433,313,Nose,31,125
1,399,265,REye,31,125
2,486,268,LEye,31,125
3,404,368,RM,31,125
4,475,371,LM,31,125
5,383,293,REar,31,125
6,574,308,LEar,31,125
0,435,311,Nose,32,125
1,390,266,REye,32,125
2,481,268,LEye,32,125
3,395,366,RM,32,125
4,470,369,LM,32,125
5,330,304,REar,32,125
6,543,310,LEar,32,125
0,440,310,Nose,33,125
1,386,266,REye,33,125
2,471,268,LEye,33,125
3,395,366,RM,33,125
4,465,367,LM,33,125
5,300,306,REar,33,125
6,487,299,LEar,33,125
0,442,309,Nose,34,125
1,384,268,REye,34,125
2,459,268,LEye,34,125
3,391,366,RM,34,125
4,455,364,LM,34,125
5,274,310,REar,34,125
6,446,291,LEar,34,125
0,426,304,Nose,35,125
1,408,256,REye,35,125
2,486,255,LEye,35,125
3,408,348,RM,35,125
4,485,351,LM,35,125
5,431,284,REar,35,125
6,604,304,LEar,35,125
0,432,299,Nose,36,125
1,396,255,REye,36,125
2,484,256,LEye,36,125
3,397,345,RM,36,125
